,username,novel_id,interest
66963,FraylFox,67765,1
66964,demonblade541,67765,1
66965,bridgesams,67765,1
66966,NiallSlinger,67765,1
66967,Najam_Ul_Hassan,67765,1
66968,sfhsjsja,67765,1
66969,KUR0M0R1M1N3,67765,1
66970,PandoREM,67765,1
66971,fuzmaximus,67765,1
66972,JeminiJess,67765,1
66973,annarreis,67765,1
66974,bjp17,67765,1
66975,RickRod1893,67765,1
66976,karinablue44,67765,1
66977,in_kenzo,67765,1
66978,Curseh,67765,1
66979,narutouchiha1995,67765,0
66980,Stoic_NHY,67765,1
66981,Skye707,67765,1
66982,Helen-24,67765,1
66983,Dio_Diorno,67765,1
66984,mshaim,67765,1
66985,ato20,67765,1
66986,testing_works,67765,1
66987,pokesonav,67765,1
66988,Limander,67765,1
66989,pykuuu,67765,1
66990,alilpie,67765,1
66991,Goblin,67765,1
66992,Meeryu,67765,1
66993,SuZull,67765,1
66994,Zer0_RoniN,67765,1
66995,abd78638,67765,1
66996,leska03,67765,1
66997,AlgusDark,67765,1
66998,Darkdaxter,67765,1
66999,uuuuuuu1,67765,1
67000,Wusel-chan,89981,0
67001,Nagito23,89981,1
67002,Rama_pt,89981,1
67003,SzSoRaISOK,89981,1
67004,Adrena,89981,1
67005,atatheperson,89981,1
67006,BlueFlame92820,89981,1
67007,mshaim,89981,1
67008,testing_works,89981,1
67009,Homihiro,89981,1
67010,snowfairy65,89981,1
67011,Sakura2yami,89981,1
67012,tptai03,89981,1
67013,Psychomorphosis,89981,1
67014,becastello,89981,1
67015,Shirakuneeko,89981,1
67016,Viadd,89981,1
67017,wopian,89981,1
67018,ShiloTheDog,89981,1
67019,rituul,89981,1
67020,HesitantSuccubus,89981,1
67021,AdimusReikaReiss,89981,1
67022,Alpha-Hunt,89981,1
67023,TwilightLeaf,89981,1
67024,Gechihiro,89981,1
67025,HarrisonWP,89981,1
67026,Kim_Kil_Whan,89981,1
67027,TheLostCore,89981,1
67028,HardzGuardian,89981,1
67029,cloudberrybob,89981,0
67030,Defi4nc3s1,89981,1
67031,RoseBeifong,89981,1
67032,Yuuki246,89981,1
67033,ChestChop,89981,1
67034,GBolt,89981,1
67035,AungKW,89981,1
67036,thesoontob,89981,1
67037,lolamall,89981,1
67038,S4quence,89981,1
67039,Fumino_Furuhashi,89981,1
67040,StarmiyaParfait,89981,1
67041,formay,89981,1
67042,GarbageCollector,89981,1
67043,ChainsawSweater,89981,1
67044,Korvi,89981,1
67045,REVANescence,89981,1
67046,Otaku_ghoul1129,89981,1
67047,Steekuls,89981,1
67048,HunDun,89981,1
67049,TomoeGozen1157,89981,1
67050,Mandokero,89981,1
67051,Arasjal,89981,1
67052,Strawhat-Shinobi,89981,1
67053,IIIllIlllIIIl,89981,1
67054,TenshiMaria,89981,1
67055,Akiraxx,89981,1
67056,Touka38,89981,1
67057,legolasdf,89981,1
67058,Sirioth,89981,1
67059,lLeraJ,89981,1
67060,Ranobe,89981,1
67061,Dyzio,89981,1
67062,midorimiku24,89981,1
67063,LilySpark,89981,1
67064,darkLoki2,89981,1
67065,Inugami-Hime,89981,1
67066,titaniachkt,89981,1
67067,ewer123,89981,1
67068,Vindstot,89981,1
67069,Stark700,89981,1
67070,spacecowboy,89981,1
67071,mshaim,84971,1
67072,testing_works,84971,1
67073,Sakura2yami,84971,1
67074,tptai03,84971,1
67075,Psychomorphosis,84971,1
67076,bobox,84971,1
67077,youngaimer55,84971,1
67078,wopian,84971,1
67079,HesitantSuccubus,84971,1
67080,swq_2005,84971,1
67081,Drakon70,84971,1
67082,Tetsuka-B,84971,0
67083,Kim_Kil_Whan,84971,1
67084,TheLostCore,84971,1
67085,Otaku_Genius,84971,1
67086,HardzGuardian,84971,1
67087,Milidezu,84971,0
67088,setsumis,84971,1
67089,cloudberrybob,84971,0
67090,DASAI_BOKU,84971,1
67091,shirobane,84971,1
67092,RoseBeifong,84971,1
67093,lolamall,84971,1
67094,Khalimdor,84971,1
67095,StarmiyaParfait,84971,1
67096,SEK98,84971,1
67097,GarbageCollector,84971,1
67098,HunDun,84971,1
67099,Siinkadus,84971,0
67100,formay,84971,1
67101,Sirioth,84971,1
67102,Cleome,84971,1
67103,Frozen,84971,1
67104,SayBye,84971,1
67105,YokuseiSeiyoku,84971,1
67106,elvo_DW,84971,1
67107,Koshimizu,84971,1
67108,baichan,84971,1
67109,Vindstot,84971,1
67110,Zeroneru,84971,0
67111,MissLay,84971,1
67112,KuroKezo,84971,0
67113,titaniachkt,84971,1
67114,Rosaliae,84971,1
67115,Stark700,84971,1
67116,naok1334,84971,1
67117,spacecowboy,84971,1
67118,APastaBoi,67275,1
67119,mshaim,67275,1
67120,testing_works,67275,1
67121,kenzou_,67275,1
67122,Psychomorphosis,67275,1
67123,jshoff,67275,1
67124,tptai03,67275,1
67125,L0AFER,67275,1
67126,wopian,67275,1
67127,HesitantSuccubus,67275,1
67128,hentae_enjoyer,67275,1
67129,RezeEmiya,67275,1
67130,Tetsuka-B,67275,0
67131,Kim_Kil_Whan,67275,1
67132,crismiri93,67275,1
67133,TheLostCore,67275,1
67134,Startlefish,67275,1
67135,snakegod777,67275,1
67136,HardzGuardian,67275,1
67137,cloudberrybob,67275,0
67138,DonkeyKongInnit,67275,0
67139,lolamall,67275,1
67140,GarbageCollector,67275,1
67141,TwilightDweller,67275,1
67142,HunDun,67275,1
67143,Isyu,67275,1
67144,Xenobat,67275,1
67145,Sirioth,67275,1
67146,YokuseiSeiyoku,67275,1
67147,lLeraJ,67275,1
67148,NiteCat,67275,1
67149,Nightsworn,67275,1
67150,MihawkRico,67275,1
67151,Purple_Wings,67275,1
67152,Rosaliae,67275,0
67153,TheSailorV,67275,1
67154,tyap,67275,0
67155,spacecowboy,67275,1
67156,LunyRem,67275,1
67157,Stark700,67275,1
67158,solemgemeos,67255,0
67159,Ganes123,67255,1
67160,mshaim,67255,1
67161,testing_works,67255,1
67162,Animass,67255,1
67163,chiroya,67255,1
67164,Psychomorphosis,67255,1
67165,tptai03,67255,1
67166,MarCam12,67255,1
67167,Tetsuka-B,67255,0
67168,wopian,67255,1
67169,HesitantSuccubus,67255,1
67170,leo170904,67255,1
67171,Kim_Kil_Whan,67255,1
67172,Siegel,67255,1
67173,HarrisonWP,67255,1
67174,crismiri93,67255,1
67175,Thamaash,67255,1
67176,TheLostCore,67255,1
67177,Jernors,67255,1
67178,Nihad_ASLKG,67255,0
67179,OeKusoBaba,67255,1
67180,Taiwanguy1993,67255,1
67181,HardzGuardian,67255,1
67182,cloudberrybob,67255,0
67183,Mochidechu,67255,1
67184,SilverPhoenix711,67255,1
67185,ChestChop,67255,1
67186,Gechihiro,67255,1
67187,MarxMaster,67255,1
67188,storageer,67255,1
67189,kalitos0,67255,1
67190,lolamall,67255,1
67191,Tharindu_Indunil,67255,0
67192,Kushro,67255,1
67193,GarbageCollector,67255,1
67194,Thezaret,67255,1
67195,Goobis,67255,1
67196,Laufer,67255,1
67197,Khora_,67255,1
67198,formay,67255,1
67199,Rama_pt,67255,1
67200,A_Lonely_Jedi,67255,1
67201,HunDun,67255,1
67202,Strawhat-Shinobi,67255,1
67203,Isyu,67255,1
67204,zappuws,67255,1
67205,projectfear22,67255,1
67206,Zerseus,67255,1
67207,byPafel,67255,1
67208,janus_magnus,67255,1
67209,Stark700,67255,1
67210,ShinKozato,67255,1
67211,Natsu_No_Shiro,67255,1
67212,SaithD,67255,1
67213,Dexyne,67255,1
67214,Sirioth,67255,1
67215,Vindstot,67255,1
67216,EusthEnoptEron,67255,1
67217,AskBug,67255,1
67218,froggoanddacrew,67255,1
67219,Katuyama,67255,1
67220,BlackGetterMass,67255,1
67221,Ashamanii,67255,1
67222,DateYutaka,67255,1
67223,TheSailorV,67255,1
67224,RandomTroll18,67255,1
67225,tyap,67255,0
67226,spacecowboy,67255,1
67227,naok1334,67255,1
67228,svaax,67255,1
67229,kyons,67199,1
67230,solemgemeos,67199,0
67231,Morwen93,67199,1
67232,Fiorelo2312,67199,1
67233,Arsene_Lupin_,67199,1
67234,Just_Jane,67199,1
67235,mshaim,67199,1
67236,testing_works,67199,1
67237,CzBj19072005,67199,1
67238,Prypa,67199,0
67239,LazyBro007,67199,1
67240,Solrac3life,67199,1
67241,TaroNiko,67199,1
67242,wretchedness139,67199,1
67243,Psychomorphosis,67199,1
67244,tptai03,67199,1
67245,jadesullivan,67199,1
67246,miickey,67199,1
67247,Otaku_Utako,67199,1
67248,Antarticite1,67199,1
67249,PursiyMe7Seven,67199,1
67250,pink_fox_25,67199,1
67251,Gleetchee,67199,1
67252,waxboy12,67199,1
67253,Mace90867,67199,0
67254,wopian,67199,1
67255,Imma_weeb1,67199,1
67256,HesitantSuccubus,67199,1
67257,Synovea,67199,1
67258,honeymilktee,67199,1
67259,otakuw00uwu,67199,1
67260,Ms-411,67199,1
67261,SickPurple_11,67199,1
67262,QueenPollen,67199,1
67263,bkbarms,67199,1
67264,_EMANON,67199,1
67265,jenijelevaa,67199,1
67266,Burnt-Eggos,67199,1
67267,Juh_gostosa,67199,1
67268,Umutka_n,67199,1
67269,Amihatsune123,67199,1
67270,this-is-fine,67199,1
67271,Cinthia_Mtz,67199,0
67272,_just_bold_,67199,1
67273,Lopfi,67199,1
67274,otaku_160-cultur,67199,1
67275,lupitaV,67199,1
67276,ihatewho,67199,1
67277,sundos_ahmed,67199,1
67278,OwlBlue,67199,1
67279,OmnipotenceGod,67199,1
67280,Arsh71011,67199,1
67281,Saikameer,67199,1
67282,PracticalReader,67199,1
67283,Corina-Chan,67199,1
67284,Kim_Kil_Whan,67199,1
67285,Leaf2004291,67199,1
67286,Bunille,67199,1
67287,Otonashi__kun,67199,1
67288,Minxsu,67199,1
67289,R1nk4,67199,1
67290,lWhiteReaperl,67199,1
67291,LilDragonSin,67199,1
67292,Newwe,67199,1
67293,TheLostCore,67199,1
67294,Nishitgupta27344,67199,1
67295,xxx-xxxx-xx,67199,1
67296,HardzGuardian,67199,1
67297,cloudberrybob,67199,0
67298,Aku_risu,67199,1
67299,Ammar_Pirwani,67199,1
67300,xoalishaox1,67199,1
67301,daniel_kosmecki,67199,1
67302,Daiisy,67199,1
67303,Stormclook,67199,1
67304,Gggggggggggftjcj,67043,1
67305,Kanojo001,67043,1
67306,Marcerab16,67043,1
67307,akishidora,67043,1
67308,mshaim,67043,1
67309,testing_works,67043,1
67310,kokan_kano,67043,1
67311,Delaplaces,67043,1
67312,Lempika,67043,1
67313,Psychomorphosis,67043,1
67314,RexZoro,67043,1
67315,Reef7,67043,1
67316,Keekee03,67043,1
67317,wopian,67043,1
67318,HesitantSuccubus,67043,1
67319,tptai03,67043,1
67320,vanvladimir,67043,1
67321,Grandius,67043,1
67322,Kim_Kil_Whan,67043,1
67323,HarrisonWP,67043,1
67324,crismiri93,67043,1
67325,TheLostCore,67043,1
67326,Tetsuka-B,67043,0
67327,HardzGuardian,67043,1
67328,cloudberrybob,67043,0
67329,Mochidechu,67043,1
67330,CarlosASJ,67043,1
67331,Strawhat-Shinobi,67043,1
67332,lolamall,67043,1
67333,Murakumo2402,67043,1
67334,StarmiyaParfait,67043,1
67335,GarbageCollector,67043,1
67336,HunDun,67043,1
67337,Isyu,67043,1
67338,Yellow_Head,67043,1
67339,Xenovia,67043,1
67340,Sirioth,67043,1
67341,naok1334,67043,1
67342,l3v3n1,67043,1
67343,santaclause,67043,1
67344,AnimeOtaku9694,67043,1
67345,TheSailorV,67043,1
67346,BlackGetterMass,67043,1
67347,AdiEX,67043,1
67348,shimeko,67043,1
67349,NJMAL,67043,1
67350,LunyRem,67043,1
67351,spacecowboy,67043,1
67352,Stark700,67043,1
67353,tyap,67043,0
67354,Bloody_Gaikotsu,92164,1
67355,NIV7,92164,1
67356,mijo-chan,92164,0
67357,mshaim,92164,1
67358,testing_works,92164,1
67359,Riize_Briize,92164,0
67360,syngyel,92164,1
67361,Strikebear,92164,1
67362,Sxmanaxs,92164,1
67363,Psychomorphosis,92164,1
67364,wopian,92164,1
67365,tptai03,92164,1
67366,Pamellion,92164,1
67367,comicbookfan85,92164,1
67368,Kim_Kil_Whan,92164,1
67369,ILikeAmine,92164,1
67370,HesitantSuccubus,92164,1
67371,vx2,92164,1
67372,TheLostCore,92164,1
67373,HardzGuardian,92164,1
67374,cloudberrybob,92164,0
67375,kito_fool_pace,92164,1
67376,mxzzzz,92164,1
67377,LovelyNao,92164,0
67378,lolamall,92164,1
67379,sashalee,92164,1
67380,GarbageCollector,92164,1
67381,AdrielAnimeBro,92164,1
67382,HunDun,92164,1
67383,mil-chan,92164,1
67384,domingos789,92164,1
67385,Blacktome1,92164,1
67386,Sirioth,92164,1
67387,Evenline,92164,1
67388,projectfear22,92164,1
67389,DateYutaka,92164,1
67390,YellowCookiexD,92164,1
67391,spacecowboy,92164,1
67392,Vindstot,92164,1
67393,Stark700,92164,1
67394,naok1334,92164,1
67395,armaquantum,84969,1
67396,EscalayerItsuka,84969,1
67397,mshaim,84969,1
67398,testing_works,84969,1
67399,ss-zer0,84969,1
67400,Psychomorphosis,84969,1
67401,bobox,84969,1
67402,wopian,84969,1
67403,HesitantSuccubus,84969,1
67404,tptai03,84969,1
67405,Drakon70,84969,1
67406,XuXuoXy,84969,1
67407,Kim_Kil_Whan,84969,1
67408,TheLostCore,84969,1
67409,Amadina,84969,1
67410,Otaku_Genius,84969,1
67411,HardzGuardian,84969,1
67412,cloudberrybob,84969,0
67413,shirobane,84969,1
67414,TheManofAzure,84969,1
67415,DexterAbuzo,84969,1
67416,lolamall,84969,1
67417,c00k33s,84969,1
67418,Ayato_SS,84969,1
67419,aphye,84969,1
67420,assemomar,84969,1
67421,AmberSeaDance,84969,1
67422,GarbageCollector,84969,1
67423,kiriikiri,84969,1
67424,FightinFreak,84969,1
67425,WatashiWoTabete,84969,1
67426,formay,84969,1
67427,HunDun,84969,1
67428,Strawhat-Shinobi,84969,1
67429,Japane,84969,1
67430,AnimeGaby,84969,1
67431,Kemshi,84969,1
67432,gust11,84969,1
67433,Nukige,84969,1
67434,Sirioth,84969,1
67435,Xenovia,84969,1
67436,chalkers,84969,1
67437,SayBye,84969,1
67438,Goobis,84969,1
67439,CrimsonSilver4,84969,1
67440,Vindstot,84969,1
67441,Zeroneru,84969,0
67442,domingos789,84969,1
67443,KuroKezo,84969,0
67444,ShinKozato,84969,1
67445,AntiFrey,84969,0
67446,VOXSystemSchulz,84969,1
67447,NeT4z,84969,1
67448,Miokama,84969,1
67449,Solss,84969,1
67450,Stark700,84969,1
67451,HimeDeeya,84969,1
67452,naok1334,84969,1
67453,spacecowboy,84969,1
67454,Diviners_2000,92162,1
67455,solemgemeos,92162,0
67456,06hotdawg,92162,1
67457,mshaim,92162,1
67458,testing_works,92162,1
67459,valoon,92162,1
67460,Psychomorphosis,92162,1
67461,tptai03,92162,1
67462,wopian,92162,1
67463,HesitantSuccubus,92162,1
67464,Prince_Stuart,92162,1
67465,Kim_Kil_Whan,92162,1
67466,vx2,92162,1
67467,HardzGuardian,92162,1
67468,cloudberrybob,92162,0
67469,Kanade16,92162,1
67470,Tetsuka-B,92162,0
67471,lolamall,92162,1
67472,Zarst990,92162,1
67473,formay,92162,1
67474,Rama_pt,92162,1
67475,beanu666,92162,1
67476,GarbageCollector,92162,1
67477,HunDun,92162,1
67478,rickyjrbd,92162,1
67479,freesyder,92162,1
67480,spacecowboy,92162,1
67481,Cleome,92162,1
67482,Stark700,92162,1
67483,naok1334,92162,1
67484,Vindstot,92162,1
67485,Cru543rman,84961,1
67486,mshaim,84961,1
67487,testing_works,84961,1
67488,Akash16,84961,1
67489,Ruzianing01,84961,0
67490,alexgud,84961,1
67491,Undead_Kitty,84961,1
67492,mau_lightnovel,84961,1
67493,Passerby2802,84961,1
67494,Psychomorphosis,84961,1
67495,bobox,84961,1
67496,wopian,84961,1
67497,HesitantSuccubus,84961,1
67498,tptai03,84961,1
67499,1kyearoldretard,84961,1
67500,Kim_Kil_Whan,84961,1
67501,Spy1998,84961,1
67502,icewolf969,84961,1
67503,TheLostCore,84961,1
67504,Kurosoul99,84961,1
67505,Solo1049,84961,1
67506,spiker648,84961,1
67507,HardzGuardian,84961,1
67508,cloudberrybob,84961,0
67509,LunarLin,84961,1
67510,TopAnimeOpenings,84961,1
67511,IPownedSnails,84961,1
67512,Alanuss,84961,1
67513,TheManofAzure,84961,1
67514,Raihan_Saffanah,84961,1
67515,kito_fool_pace,84961,1
67516,SPECTOR-Z4,84961,1
67517,Neah0714,84961,1
67518,tyga132,84961,1
67519,BDIsBeast,84961,1
67520,alejandromc77,84961,1
67521,TheDeadDreamer,84961,1
67522,lolamall,84961,1
67523,axelaros,84961,1
67524,Tetsuka-B,84961,0
67525,Kirti,84961,1
67526,Fadhil_30,84961,1
67527,Agitato,84961,1
67528,Oceanyx,84961,1
67529,GarbageCollector,84961,1
67530,CreateMax,84961,1
67531,UltimaWeaponEX,84961,1
67532,RubyFS,84961,1
67533,AkatsukiUlquiora,84961,1
67534,HunDun,84961,1
67535,Strawhat-Shinobi,84961,1
67536,formay,84961,1
67537,DateYutaka,84961,1
67538,Snake_eyes,84961,1
67539,Goukenslay,84961,1
67540,mokala56,84961,1
67541,zAstergun,84961,1
67542,Xenovia,84961,1
67543,Sirioth,84961,1
67544,Seashell-Xion,84961,1
67545,BoredTillDeath,84961,1
67546,domingos789,84961,1
67547,Nukige,84961,1
67548,Inthezone715,84961,1
67549,weslley093,84961,1
67550,Rosaliae,84961,1
67551,Stark700,84961,1
67552,naok1334,84961,1
67553,spacecowboy,84961,1
67554,Vindstot,84961,1
67555,solemgemeos,66839,0
67556,strangefake,66839,1
67557,GlitcherOG,66839,1
67558,alexnumsegodt,66839,1
67559,mshaim,66839,1
67560,testing_works,66839,1
67561,ImanFire10,66839,1
67562,drumontdragon,66839,1
67563,Prypa,66839,0
67564,throwaway010,66839,1
67565,codewatzen,66839,1
67566,bobox,66839,1
67567,MarCam12,66839,1
67568,JoMillie_HanLib,66839,1
67569,Psychomorphosis,66839,1
67570,Jesse-kun,66839,1
67571,wopian,66839,1
67572,HesitantSuccubus,66839,1
67573,tptai03,66839,1
67574,Yudidesu,66839,1
67575,Evan_tristan,66839,1
67576,SkySlayer02,66839,1
67577,KleptoCat,66839,1
67578,AcemanDGreat,66839,1
67579,Kim_Kil_Whan,66839,1
67580,Simulanze,66839,1
67581,TheLostCore,66839,1
67582,Soran_Nightsky,66839,1
67583,tenshii02,66839,1
67584,HardzGuardian,66839,1
67585,cloudberrybob,66839,0
67586,DateYutaka,66839,1
67587,KarimMalamba,66839,1
67588,juanc37,66839,1
67589,jopejoe1,66839,0
67590,Lolovi,66839,1
67591,shirobane,66839,1
67592,korat56,66839,1
67593,zero_Avasalon,66839,1
67594,rokabe,66839,1
67595,CapRye1995,66839,1
67596,Elikaos,66839,1
67597,DonkeyKongInnit,66839,1
67598,TheManofAzure,66839,1
67599,jpls9,66839,1
67600,mwizer,66839,1
67601,Eruio,66839,1
67602,Kousai-kun,66839,1
67603,jhowzz,66839,1
67604,lolamall,66839,1
67605,TheDeadDreamer,66839,1
67606,dinosw,66839,1
67607,DJ_Angelo,66839,1
67608,TriggeredHikaru,66839,1
67609,sarina97,66839,1
67610,MasterOfU,66839,1
67611,ValvraveJS,66839,1
67612,Aruseus493,66839,0
67613,MilkThe,66839,1
67614,GarbageCollector,66839,1
67615,B_love,66839,1
67616,2979angeljin,66839,1
67617,CasterSeven,66839,1
67618,Rama_pt,66839,1
67619,Tetsuka-B,66839,0
67620,RubyFS,66839,1
67621,AngelDemon713,66839,1
67622,formay,66839,1
67623,HunDun,66839,1
67624,Dexyne,66839,1
67625,darkbaron_1407,66839,0
67626,Animescythe,66839,1
67627,Japane,66839,1
67628,Eiffel,66839,1
67629,GammaY,66839,1
67630,Konan_Edogawa_,66777,1
67631,narken2254,66777,1
67632,anos_23,66777,1
67633,mshaim,66777,1
67634,testing_works,66777,1
67635,Strikebear,66777,1
67636,TNLE01,66777,1
67637,tptai03,66777,1
67638,MarCam12,66777,1
67639,Psychomorphosis,66777,1
67640,wopian,66777,1
67641,HesitantSuccubus,66777,1
67642,SkySlayer02,66777,1
67643,watersg05,66777,1
67644,Kamillos24,66777,1
67645,ValZoxx,66777,1
67646,Kim_Kil_Whan,66777,1
67647,DogeDE,66777,1
67648,j28729112,66777,1
67649,spiritpriest,66777,1
67650,TheLostCore,66777,1
67651,Zombihell,66777,1
67652,animehunter25,66777,1
67653,HardzGuardian,66777,1
67654,cloudberrybob,66777,0
67655,Cozziks,66777,1
67656,Hikikomori_Okami,66777,1
67657,Damian972,66777,1
67658,Zynxrrrr,66777,1
67659,shirobane,66777,1
67660,hongto,66777,1
67661,Shi_Bi,66777,1
67662,Mischievous_Bum,66777,1
67663,ElPity,66777,1
67664,Tharindu_Indunil,66777,1
67665,Tetsuka-B,66777,0
67666,TheGurks,66777,1
67667,formay,66777,1
67668,RUNAO71,66777,1
67669,OliverXRed,66777,1
67670,lolamall,66777,1
67671,Siegel,66777,1
67672,juanc37,66777,1
67673,dinosw,66777,1
67674,TaddyUwU,66777,1
67675,Purefect,66777,1
67676,99osiris,66777,1
67677,TheDeadDreamer,66777,1
67678,Conko513,66777,1
67679,GarageW,66777,1
67680,TheOne_Eyed_King,66777,1
67681,jpls9,66777,1
67682,hijcasono21599,66777,1
67683,RayneRichard,66777,1
67684,UpperCamelCase,66777,1
67685,Nerute,66777,1
67686,Ahnaf0310,66777,1
67687,ValvraveJS,66777,1
67688,Yuecchan,66777,1
67689,CupOfYou,66777,0
67690,-Kitsuneko-,66777,1
67691,GarbageCollector,66777,1
67692,Dxces,66777,1
67693,GussEber,66777,0
67694,unknown417,66777,1
67695,Rama_pt,66777,1
67696,Yoshikai,66777,1
67697,HunDun,66777,1
67698,Gibbby,66777,1
67699,Fairy_Manga,66777,1
67700,Animescythe,66777,1
67701,darkbaron_1407,66777,0
67702,KelvinLT,66777,1
67703,Alencia,66777,1
67704,Khora_,66777,1
67705,BlazingRave,66753,1
67706,solemgemeos,66753,0
67707,kiyonaaika,66753,1
67708,Mangadex,66753,1
67709,OleaTamit,66753,1
67710,lahhn,66753,0
67711,sollen666,66753,1
67712,BJ_TK33,66753,1
67713,roue2feu,66753,1
67714,ExiaIce,66753,1
67715,grlpee777,66753,1
67716,beeXjaaj,66753,1
67717,Wusel-chan,66753,0
67718,fireshroom,66753,0
67719,dymable,66753,1
67720,AdamAzmi_06,66753,1
67721,yume44,66753,1
67722,ShafiKhondaker,66753,1
67723,CyanicDragonWolf,66753,1
67724,rmcqu1,66753,1
67725,LittleHeater,66753,1
67726,rither,66753,1
67727,Deago,66753,1
67728,suika24o,66753,1
67729,KyoukoSakii,66753,1
67730,Drakdodare,66753,1
67731,abystoma2,66753,1
67732,R0MER0,66753,1
67733,karinablue44,66753,1
67734,Guanimero,66753,1
67735,SuZull,66753,1
67736,narutouchiha1995,66753,0
67737,RickRod1893,66753,1
67738,Kalius000,66753,1
67739,PopcornKyo,66753,1
67740,Netsupie,66753,1
67741,Lilithkun,66753,1
67742,Agusgarcia105,66753,1
67743,genenoble,66753,1
67744,snowfairy65,66753,1
67745,TimeTraveller_0,66753,1
67746,mshaim,66753,1
67747,testing_works,66753,1
67748,AS510,66753,1
67749,lolosiyue,66753,1
67750,IHateHomeWork,66753,1
67751,pykuuu,66753,1
67752,BDaSilva1996,66753,1
67753,Homihiro,66753,1
67754,Expartano,66753,1
67755,Treeagoon,66753,1
67756,Darkdaxter,66753,1
67757,GrayZStars,66753,1
67758,syngyel,66753,1
67759,Whatever19,66753,1
67760,KagomeAneko,66753,1
67761,Wellkom,66753,1
67762,Jad69,66753,1
67763,Raiz-Kun,66753,1
67764,CzBj19072005,66753,1
67765,aqwertrxk,66753,1
67766,0_-0000_-0,66753,1
67767,throwaway010,66753,1
67768,Ryuuu__Dragoon,66753,1
67769,Frank-The-Tank,66753,1
67770,BUNGIE78,66753,1
67771,Bloodfalcon1337,66753,1
67772,rnweeb,66753,1
67773,namless2005,66753,1
67774,Hanz1_0wy,66753,1
67775,milkanime,66753,1
67776,Ryuukou,66753,1
67777,Irmingard,66753,1
67778,Scarmax286,66753,1
67779,MiLE0104,66753,1
67780,sfhsjsja,84853,1
67781,Caramel666,84853,1
67782,Meadows124,84853,1
67783,PeakChilling,84853,1
67784,BlazerGX,84853,1
67785,TongueCreed,84853,1
67786,Kykufo,84853,1
67787,maewemeetagain,84853,1
67788,taaaaaka,84853,1
67789,aSTARXXI,84853,1
67790,GeneralYoko,84853,1
67791,Royal_Vortex,84853,1
67792,MK205,84853,1
67793,TangRou35,84853,1
67794,xxyx_,84853,1
67795,Ninjasr16,84853,1
67796,Tale7777,84853,1
67797,solemgemeos,84853,0
67798,39sebascq,84853,1
67799,UZ5,84853,1
67800,Bloody_Gaikotsu,84853,1
67801,whitenessyz,84853,1
67802,Ku40,84853,1
67803,Ace_5787,84853,1
67804,prismarchaic,84853,1
67805,Justdump,84853,1
67806,KL1,84853,1
67807,Loutrapitix,84853,1
67808,Chaos_Theory12,84853,1
67809,4RA71,84853,1
67810,Orlando738,84853,1
67811,ApEf,84853,1
67812,Knightblade9,84853,1
67813,Mattylightsaber,84853,1
67814,Sintongue,84853,1
67815,alieina,84853,1
67816,Myrphac,84853,1
67817,ShadyAD,84853,1
67818,heychrisfox,84853,1
67819,Teruki_Inoue,84853,1
67820,HontoTanaka,84853,1
67821,Grymel,84853,1
67822,-Ian-101,84853,1
67823,PandaMan1O1,84853,1
67824,bowmastor,84853,1
67825,chemistryhuy,84853,1
67826,Millls,84853,1
67827,NotSimpleton,84853,1
67828,aasnamakuu,84853,1
67829,dexfade,84853,1
67830,ricuringa,84853,0
67831,PasKl02,84853,1
67832,Lemonchaly_,84853,1
67833,insequearaux,84853,1
67834,Sakthiakash,84853,1
67835,ritsu23,84853,1
67836,Everyones_Senpai,84853,1
67837,lyeuhn,84853,1
67838,etiennosaurus,84853,1
67839,VermilionFlame,84853,1
67840,schlomp_,84853,1
67841,Raionshin19,84853,1
67842,NcSpeedy4457,84853,1
67843,Trotte,84853,1
67844,Phantom192,84853,1
67845,Aeonion,84853,1
67846,LilPale,84853,1
67847,Bider,84853,1
67848,stxrqxzinq,84853,1
67849,SakuraLaLuna,84853,1
67850,BruhMojo,84853,1
67851,Alians0108,84853,1
67852,roue2feu,84853,1
67853,WitnessAurora,84853,1
67854,UnloadedFour314,84853,1
67855,JaxSmith,66507,1
67856,Algannni,66507,1
67857,solemgemeos,66507,0
67858,Adrena,66507,0
67859,Jayaindo3016,66507,1
67860,DatBoi_Theo,66507,1
67861,mshaim,66507,1
67862,testing_works,66507,1
67863,Raijinirish,66507,1
67864,CloudCatcher,66507,1
67865,_Kuro_Kaminari_,66507,1
67866,TeasySenpai,66507,1
67867,Psychomorphosis,66507,1
67868,Anime_senpai_4,66507,1
67869,AMAZON-999,66507,1
67870,bobox,66507,1
67871,Itachiuchiha777,66507,1
67872,L0AFER,66507,1
67873,Tezlax,66507,1
67874,wopian,66507,1
67875,tptai03,66507,1
67876,Ms-411,66507,1
67877,Shi_Dead,66507,1
67878,Aeyju,66507,1
67879,chibielo,66507,1
67880,Raishisho,66507,1
67881,hentae_enjoyer,66507,1
67882,Kobie54,66507,1
67883,HesitantSuccubus,66507,1
67884,harshEclipse,66507,1
67885,Kim_Kil_Whan,66507,1
67886,alexnumsegodt,66507,1
67887,9152200263,66507,1
67888,Hamed4ever,66507,1
67889,Fearless-Luck,66507,1
67890,Otoko_of_Culture,66507,1
67891,BrandyStubbs,66507,1
67892,RedAntagonist,66507,1
67893,ETvsCJ7,66507,1
67894,Ben_Refaeli,66507,1
67895,Fuel7823,66507,1
67896,HardzGuardian,66507,1
67897,cloudberrybob,66507,0
